Date,Price,Open,High,Low,Vol.,Change %
5/6/2021,97.75,98.18,98.27,97.06,826.13K,0.12%
5/7/2021,97.04,97,97.95,96.74,878.46K,-0.73%
5/10/2021,97.4,99.25,99.49,97.21,1.05M,0.37%
5/11/2021,96.05,95.55,96.22,94.43,976.22K,-1.39%
5/12/2021,93.05,95.14,95.32,92.84,1.10M,-3.12%
5/13/2021,92.97,92.18,93.36,91.75,1.24M,-0.09%
5/14/2021,94.15,93.67,94.3,93.11,696.74K,1.27%
5/17/2021,93.92,94.27,94.63,93.47,662.86K,-0.24%
5/18/2021,95,94.16,96.09,94.16,912.42K,1.15%
5/19/2021,95.31,94.53,95.38,93.83,534.40K,0.33%
5/20/2021,96.9,95.99,97.3,95.99,518.69K,1.67%
5/21/2021,96.38,97.32,97.44,96.36,491.95K,-0.54%
5/24/2021,96.78,96.84,97,96.57,380.40K,0.42%
5/25/2021,98.35,98.51,98.79,97.92,895.51K,1.62%
5/26/2021,98.42,98.47,99.46,98.41,577.75K,0.07%
5/27/2021,99.57,99.2,99.79,98.49,549.76K,1.17%
5/28/2021,99.61,100.09,100.53,99.5,425.76K,0.04%
6/1/2021,99.18,99.86,99.86,98.8,546.88K,-0.43%
6/2/2021,98.06,98.73,98.97,97.59,545.09K,-1.13%
6/3/2021,98.75,97.77,99.31,97.1,754.77K,0.70%
6/4/2021,100.69,99.71,101.05,99.58,891.43K,1.96%
6/7/2021,100.15,99.7,100.31,99.62,1.21M,-0.54%
6/8/2021,99.61,100.28,100.65,99.35,959.94K,-0.54%
6/9/2021,97.72,98.62,98.83,97.61,515.65K,-1.90%
6/10/2021,98.6,98.07,98.8,97.84,569.44K,0.90%
6/11/2021,99.6,98.98,99.72,98.6,601.89K,1.01%
6/14/2021,99.43,98.88,99.87,98.81,486.58K,-0.17%
6/15/2021,99.05,99.99,99.99,98.69,593.91K,-0.38%
6/16/2021,96.84,97.82,97.91,96.5,591.54K,-2.23%
6/17/2021,96.1,94.76,96.18,94.6,734.29K,-0.76%
6/18/2021,94.77,95,95.38,94.42,663.16K,-1.38%
6/21/2021,96.91,96.02,97.04,96,1.06M,2.26%
6/22/2021,97.7,97.65,98.23,97.5,717.48K,0.82%
6/23/2021,96.14,96.5,96.63,96.04,522.04K,-1.60%
6/24/2021,96.77,96.68,97.15,96.6,378.99K,0.66%
6/25/2021,98.25,97.75,98.52,97.56,523.54K,1.53%
6/28/2021,98.47,98.44,98.75,98.03,821.72K,0.22%
6/29/2021,99.88,99.5,100.2,99.25,597.75K,1.43%
6/30/2021,97.22,97.92,98.13,96.9,782.22K,-2.66%
7/1/2021,98.25,97.91,98.6,97.56,499.95K,1.06%
7/2/2021,101.65,101.22,101.74,100.6,735.48K,3.46%
7/6/2021,101.08,101.76,102.16,99.99,633.04K,-0.56%
7/7/2021,100.74,100.87,101.47,100.02,529.81K,-0.34%
7/8/2021,99.34,98.84,99.6,98.05,689.69K,-1.39%
7/9/2021,102.04,100.55,102.36,100.29,874.76K,2.72%
7/12/2021,104.3,104.09,104.71,103.45,1.02M,2.21%
7/13/2021,104.28,104.2,104.51,103.61,609.35K,-0.02%
7/14/2021,104.57,104.98,105.29,104.33,642.10K,0.28%
7/15/2021,102.87,103.91,103.91,102.4,438.59K,-1.63%
7/16/2021,101.5,102.22,102.58,101.36,583.81K,-1.33%
7/19/2021,98.45,98.73,99.13,97.76,712.42K,-3.00%
7/20/2021,99.08,98.32,99.49,97.88,554.36K,0.64%
7/21/2021,100.46,99.71,100.83,99.45,419.49K,1.39%
7/22/2021,99.53,100.6,100.71,99.5,349.04K,-0.93%
7/23/2021,100.66,100.08,100.86,99.74,485.78K,1.14%
7/26/2021,99.29,100.25,100.37,98.81,523.96K,-1.36%
7/27/2021,99.63,99.93,99.95,98.7,752.66K,0.34%
7/28/2021,103.13,101.4,103.36,101.33,861.19K,3.51%
7/29/2021,105.86,104.5,106.12,104.08,817.50K,2.65%
7/30/2021,104.3,104,104.73,103.62,628.29K,-1.47%
8/2/2021,104.4,104.78,105.35,104.28,407.39K,0.10%
8/3/2021,103.68,104.59,104.9,102.66,733.53K,-0.69%
8/4/2021,102.26,102.54,103.84,101.75,619.75K,-1.37%
8/5/2021,102.84,103.97,103.99,102.11,420.27K,0.57%
8/6/2021,102.62,103.48,104.16,102.53,413.32K,-0.21%
8/9/2021,102.63,102.64,102.75,102.07,386.92K,0.01%
8/10/2021,100.88,101.2,101.5,100.28,511.18K,-1.71%
8/11/2021,101.76,101.09,101.87,100.8,452.13K,0.87%
8/12/2021,100.2,100.2,100.49,98.76,590.42K,-1.53%
8/13/2021,101.94,101.07,102.22,100.63,492.45K,1.74%
8/16/2021,100.25,99.98,100.92,99.41,788.85K,-1.66%
8/17/2021,98.48,98.69,99.26,98.04,775.46K,-1.77%
8/18/2021,98.31,99.17,99.36,98.3,361.75K,-0.17%
8/19/2021,96.61,96.48,96.99,95.62,541.52K,-1.73%
8/20/2021,97.64,96.8,97.84,96.8,419.01K,1.07%
8/23/2021,101.32,99.9,101.46,99.62,542.67K,3.77%
8/24/2021,104.11,103,104.54,102.53,633.59K,2.75%
8/25/2021,105.35,104.2,105.4,104.12,408.37K,1.19%
8/26/2021,101.65,103.12,103.12,101.47,584.58K,-3.51%
8/27/2021,103.25,102.61,103.52,102.2,403.11K,1.57%
8/30/2021,102.46,102.75,102.8,102.35,392.18K,-0.77%
8/31/2021,103.46,102.96,103.89,102.76,381.45K,0.98%
9/1/2021,104.78,104,105.31,103.84,550.03K,1.28%
9/2/2021,105.42,105.07,105.96,105.07,351.39K,0.61%
9/3/2021,108.25,107.47,108.29,106.66,695.95K,2.68%
9/7/2021,108.36,108.25,108.81,107.6,509.99K,0.10%
9/8/2021,107.84,108.28,108.56,107.02,399.25K,-0.48%
9/9/2021,109.95,109.42,110.92,109.4,655.18K,1.96%
9/10/2021,110.32,110.82,111.84,110.26,507.28K,0.34%
9/13/2021,111.11,111.73,111.73,110.1,516.90K,0.72%
9/14/2021,111.28,111.63,111.88,110.84,539.45K,0.15%
9/15/2021,111.69,110.94,111.78,110.39,438.57K,0.37%
9/16/2021,112.29,111.69,112.36,111.06,407.68K,0.54%
9/17/2021,110.7,111.3,111.72,110.31,387.69K,-1.42%
9/20/2021,108.56,108.9,109.38,107.44,717.70K,-1.93%
9/21/2021,112.41,112.5,112.91,111.65,962.59K,3.55%
9/22/2021,114.61,113.32,115.2,113.1,832.36K,1.96%
9/23/2021,115.5,115.09,115.91,115,554.24K,0.78%
9/24/2021,117.61,116.87,117.87,116.23,863.96K,1.83%
9/27/2021,116.27,117.08,117.53,115.96,631.13K,-1.14%
9/28/2021,113.49,115.01,115.42,112.99,903.30K,-2.39%
9/29/2021,111.48,112.79,113.15,111.22,673.16K,-1.77%
9/30/2021,110.58,111.5,112,110.14,490.23K,-0.81%
10/1/2021,109.51,109.97,110.29,108.47,610.79K,-0.97%
10/4/2021,106.97,108.11,108.34,106.3,887.35K,-2.32%
10/5/2021,106.71,106.87,107.56,106.35,513.22K,-0.24%
10/6/2021,105.56,105,105.85,104.09,709.92K,-1.08%
10/7/2021,106.08,106.11,106.81,105.5,516.22K,0.49%
10/8/2021,107.49,107.5,108.5,106.89,652.13K,1.33%
10/11/2021,109.15,108.9,111,108.9,767.62K,1.54%
10/12/2021,108.95,109,109.32,108.3,555.01K,-0.18%
10/13/2021,109.5,109.45,109.96,109.25,374.67K,0.50%
10/14/2021,111.63,110.64,111.75,110.64,549.33K,1.95%
10/15/2021,112.5,112.5,112.96,112.13,576.47K,0.78%
10/18/2021,112.15,110.73,112.18,110.5,659.27K,-0.31%
10/19/2021,112.49,112.19,112.65,111.78,551.76K,0.30%
10/20/2021,112.46,112.69,113.4,112.36,369.06K,-0.03%
10/21/2021,112.27,111.19,112.36,111.03,666.38K,-0.17%
10/22/2021,112.97,112.31,113.04,111.65,465.59K,0.62%
10/25/2021,115.3,114.53,115.98,114.17,719.15K,2.06%
10/26/2021,116.53,117,117.22,116.03,633.29K,1.07%
10/27/2021,113.23,114.88,115.4,113.14,587.09K,-2.83%
10/28/2021,118.29,115.57,118.93,115.46,864.47K,4.47%
10/29/2021,115.79,115.88,116.19,114.75,765.57K,-2.11%
11/1/2021,121.24,120,121.4,120,1.13M,4.71%
11/2/2021,123.32,122,123.4,121.37,803.13K,1.72%
11/3/2021,123.14,123,123.26,122,452.50K,-0.15%
11/4/2021,122.65,122.91,123.24,121.99,591.05K,-0.40%
11/5/2021,123.22,123.99,124.05,122.75,601.02K,0.46%
11/8/2021,123.35,124.63,124.63,123.34,422.75K,0.11%
11/9/2021,122.47,123.77,123.77,121.72,524.66K,-0.71%
11/10/2021,121.45,121.84,122.86,121.22,799.50K,-0.83%
11/11/2021,121,122.08,122.09,120.82,424.43K,-0.37%
11/12/2021,122.9,122.27,123.19,121.89,458.97K,1.57%
11/15/2021,122.95,123.5,123.95,122.77,309.30K,0.04%
11/16/2021,125.08,124.4,125.43,124.21,513.35K,1.73%
11/17/2021,124.23,124.27,124.6,123.59,315.93K,-0.68%
11/18/2021,125.16,125.35,125.39,124.01,594.81K,0.75%
11/19/2021,125.24,125.34,125.76,124.87,351.79K,0.06%
11/22/2021,122.4,125.22,125.22,122.34,467.52K,-2.27%
11/23/2021,121.78,121.97,122.71,120.23,751.13K,-0.51%
11/24/2021,122.22,121.43,122.34,120.36,444.03K,0.36%
11/26/2021,121.27,121.3,121.98,120.69,340.27K,-0.78%
11/29/2021,121.44,121.82,122.14,121,409.52K,0.14%
11/30/2021,121.85,122.34,123.01,120.59,646.43K,0.34%
12/1/2021,119.37,123.26,123.65,119.27,876.14K,-2.04%
12/2/2021,120.16,118.92,121.04,118,636.68K,0.66%
12/3/2021,120.02,121.48,121.76,118.49,653.79K,-0.12%
12/6/2021,121,120.08,121.29,119.56,411.62K,0.82%
12/7/2021,124.76,123.3,125.2,122.5,623.56K,3.11%
12/8/2021,125.94,125.26,126,124.34,351.39K,0.95%
12/9/2021,122.85,124.05,124.63,122.54,572.56K,-2.45%
12/10/2021,123.26,122.8,123.35,122.22,401.83K,0.33%
12/13/2021,120.59,122.52,122.82,120.54,488.89K,-2.17%
12/14/2021,120.61,120.6,121.03,119.48,348.66K,0.02%
12/15/2021,123.85,122.39,124,121.24,819.30K,2.69%
12/16/2021,122.21,123.64,124.01,121.58,780.51K,-1.32%
12/17/2021,121.13,121.4,122.64,120.91,610.71K,-0.88%
12/20/2021,118.95,118.64,119.5,117.74,512.63K,-1.80%
12/21/2021,120.55,119.8,121.19,119,836.51K,1.35%
12/22/2021,123.1,121.51,123.58,121.51,666.56K,2.12%
12/23/2021,123.86,123.75,124.27,123.11,514.43K,0.62%
12/27/2021,127.21,125.08,127.4,124.74,549.17K,2.70%
12/28/2021,127.48,128,128.3,127.28,415.75K,0.21%
12/29/2021,126.69,127,127.13,126.3,259.16K,-0.62%
12/30/2021,125.92,126.25,126.69,125.76,232.19K,-0.61%
12/31/2021,126.4,125.8,126.79,125.5,275.01K,0.38%
1/3/2022,126.27,126.4,127.17,125.65,378.30K,-0.10%
1/4/2022,128.56,128.53,129.31,127.83,708.74K,1.81%
1/5/2022,128.59,133.56,133.75,128.31,2.59M,0.02%
1/6/2022,123.11,125.4,126.31,122.37,1.84M,-4.26%
1/7/2022,124.31,125.5,125.74,123.3,574.81K,0.97%
1/10/2022,123.17,123.5,123.7,121.17,1.03M,-0.92%
1/11/2022,126.32,124.26,126.38,123.85,799.24K,2.56%
1/12/2022,127.15,126.33,127.65,126.26,345.66K,0.66%
1/13/2022,124.8,126.82,127,124.5,550.64K,-1.85%
1/14/2022,124.79,124.11,125,123.29,444.74K,-0.01%
1/18/2022,115.84,120.92,121.7,115.24,3.05M,-7.17%
1/19/2022,110.04,112.5,113.63,110.02,3.96M,-5.01%
1/20/2022,113.63,114.68,115.74,113.5,1.75M,3.26%
1/21/2022,111.63,111.91,112.75,110.4,1.75M,-1.76%
1/24/2022,110.54,110.11,110.73,106.63,1.85M,-0.98%
1/25/2022,109.92,108.51,111.17,107.5,742.43K,-0.56%
1/26/2022,110.03,112.16,112.68,109.21,1.02M,0.10%
1/27/2022,102.97,105.12,105.79,102.91,1.62M,-6.42%
1/28/2022,106.84,104.6,106.85,103.21,965.02K,3.76%
1/31/2022,111.66,109.22,113.3,109.14,1.88M,4.51%
2/1/2022,112.56,111.81,112.66,110.95,1.02M,0.81%
2/2/2022,112.25,117.8,119,111.61,1.57M,-0.28%
2/3/2022,108.03,109.56,110.24,107.88,1.02M,-3.76%
2/4/2022,109.12,108.75,109.7,107.53,815.25K,1.01%
2/7/2022,109.75,109.4,110.8,108.84,663.28K,0.58%
2/8/2022,109.77,109.02,109.89,108.5,599.98K,0.02%
2/9/2022,111.46,109.37,111.93,109.01,969.44K,1.54%
2/10/2022,109.91,109.59,111.98,109.36,530.99K,-1.39%
2/11/2022,107.79,109.9,110.58,107.34,760.79K,-1.93%
2/14/2022,107.11,107.03,107.88,106.13,797.49K,-0.63%
2/15/2022,108.46,107.12,108.68,107.11,633.27K,1.26%
2/16/2022,106.52,106.01,106.83,105.63,517.59K,-1.79%
2/17/2022,104.81,105.64,105.99,104.65,870.82K,-1.61%
2/18/2022,104.23,104.59,105.23,103.71,611.74K,-0.55%
2/22/2022,102.68,102.1,104.34,102.1,989.97K,-1.49%
2/23/2022,101.31,103.47,103.87,101.03,825.32K,-1.33%
2/24/2022,101.99,97.28,102.11,97.27,1.09M,0.67%
2/25/2022,104.09,102.88,104.32,102.16,636.40K,2.06%
2/28/2022,102.53,102.52,103.1,101.37,709.34K,-1.50%
3/1/2022,100.86,102.2,102.37,100.33,639.96K,-1.63%
3/2/2022,101.74,100.58,102.17,100.58,488.65K,0.87%
3/3/2022,100.23,102.01,102.01,99.77,539.40K,-1.48%
3/4/2022,98.47,98.74,99,97.67,553.90K,-1.76%
3/7/2022,95.82,97.45,97.98,95.78,760.18K,-2.69%
3/8/2022,97.42,95.93,99.18,95.5,941.39K,1.67%
3/9/2022,98.34,96.82,99.07,96.82,873.67K,0.94%
3/10/2022,100.18,100.07,100.76,99.19,816.99K,1.87%
3/11/2022,97.31,100.34,100.38,97.25,512.21K,-2.86%
3/14/2022,94.79,97,97.67,94.33,747.60K,-2.59%
3/15/2022,98.1,97,98.32,96.61,826.20K,3.49%
3/16/2022,102.75,100.87,103.07,100.36,861.12K,4.74%
3/17/2022,104.62,102.59,104.75,102.27,462.80K,1.82%
3/18/2022,106.12,104.43,106.19,104.43,465.67K,1.43%
3/21/2022,104.45,105.75,105.97,103.88,610.05K,-1.57%
3/22/2022,105.73,105.12,106.34,105.12,573.84K,1.23%
3/23/2022,104.15,105.08,105.67,104.14,419.79K,-1.49%
3/24/2022,107.37,106,107.52,105.94,550.65K,3.09%
3/25/2022,106.29,106.08,106.8,104.89,779.42K,-1.01%
3/28/2022,105.03,104.33,105.1,104.03,709.87K,-1.19%
3/29/2022,105.8,106.48,106.82,104.75,581.07K,0.73%
3/30/2022,105.19,105.53,106.32,104.86,355.03K,-0.58%
3/31/2022,102.71,104.6,104.6,102.66,491.38K,-2.36%
4/1/2022,102.92,103.03,103.29,102.05,577.48K,0.20%
4/4/2022,105.04,103.32,105.05,103.23,746.49K,2.06%
4/5/2022,101.1,103.35,103.5,100.72,678.15K,-3.75%
4/6/2022,99.37,99.41,99.82,98.55,669.05K,-1.71%
4/7/2022,98.2,98.25,98.8,97.38,937.50K,-1.18%
4/8/2022,98.27,98.17,99.64,97.97,599.06K,0.07%
4/11/2022,92.83,94.26,94.36,92.73,1.16M,-5.54%
4/12/2022,90.83,92.98,93,90.5,1.17M,-2.15%
4/13/2022,91.79,90.8,91.96,90.45,818.87K,1.06%
4/14/2022,89.14,91.92,91.92,89.03,1.33M,-2.89%
4/18/2022,88.48,88.38,89.32,87.93,842.15K,-0.74%
4/19/2022,89.32,87.98,89.36,87.54,1.07M,0.95%
4/20/2022,89.07,90.06,90.25,88.88,784.89K,-0.28%
4/21/2022,88.15,90.78,91.08,88.1,663.01K,-1.03%
4/22/2022,85.6,87.52,87.73,85.55,879.80K,-2.89%
4/25/2022,87.58,86.42,87.65,85.88,1.10M,2.31%
4/26/2022,84.24,86.29,86.5,84.2,1.08M,-3.81%
4/27/2022,85.45,84.25,86.22,84.01,1.09M,1.44%
4/28/2022,87.3,86.41,87.91,85.64,735.98K,2.17%
4/29/2022,86.05,87.08,88.5,85.96,644.16K,-1.43%
5/2/2022,86.1,85.72,86.49,84.38,622.93K,0.06%
5/3/2022,86.33,86.03,86.73,85.72,541.46K,0.27%
5/4/2022,88.52,86.26,88.71,85.26,446.62K,2.54%
5/5/2022,84.93,87.06,87.43,84.2,673.41K,-4.06%
5/6/2022,83.66,84.43,84.96,83.09,825.28K,-1.50%
5/9/2022,80.84,82.47,82.6,80.53,1.10M,-3.37%
5/10/2022,82,82.97,83.8,80.71,1.16M,1.43%
5/11/2022,80.06,81.71,82.66,79.94,1.12M,-2.37%
5/12/2022,83.9,83.36,84.98,82.44,1.70M,4.80%
5/13/2022,87.01,85.46,87.27,85.46,884.54K,3.71%
5/16/2022,86.36,86.29,87.16,85.96,546.11K,-0.75%
5/17/2022,87.69,87.47,87.94,86.81,562.37K,1.54%
5/18/2022,87.07,88.8,89.23,86.94,1.07M,-0.71%
5/19/2022,88.71,88.1,89.73,87.87,778.47K,1.88%
5/20/2022,89.94,89.94,90.5,88.22,806.07K,1.39%
5/23/2022,89.77,89.49,90.26,88.95,687.22K,-0.19%
5/24/2022,89.03,88.94,89.38,88.05,647.63K,-0.82%
5/25/2022,88.29,87.93,88.95,87.05,827.96K,-0.83%
5/26/2022,90.54,88.93,90.9,88.8,564.14K,2.55%
5/27/2022,92.26,90.76,92.36,90.66,649.55K,1.90%
5/31/2022,94.07,93.5,94.86,93.45,877.49K,1.96%
6/1/2022,94.06,95.24,95.7,93.42,814.53K,-0.01%
6/2/2022,93.84,92.54,93.87,91.76,644.40K,-0.23%
6/3/2022,92.64,93.12,93.12,92.39,461.79K,-1.28%
6/6/2022,92.3,92.86,93.29,91.93,467.96K,-0.37%
6/7/2022,92.64,91.3,92.72,91.12,441.73K,0.37%
6/8/2022,92.26,92.16,92.94,91.95,498.28K,-0.41%
6/9/2022,89.53,91.57,91.85,89.53,429.20K,-2.96%
6/10/2022,88.06,88.76,89.2,87.63,527.99K,-1.64%
6/13/2022,83.93,85,85.43,83.55,772.79K,-4.69%
6/14/2022,83,83.3,83.47,81.9,931.05K,-1.11%
6/15/2022,84.34,83.22,85.05,82.6,633.64K,1.61%
6/16/2022,81.66,82.36,82.72,81.22,1.18M,-3.18%
6/17/2022,84,83.13,84.46,82.82,828.82K,2.87%
6/21/2022,84.85,85.01,85.47,84.75,709.18K,1.01%
6/22/2022,83.75,83.5,84.66,83.29,580.20K,-1.30%
6/23/2022,83.75,83.81,84.19,82.81,550.15K,0.00%
6/24/2022,85.64,84.02,85.69,83.61,910.00K,2.26%
6/27/2022,84.45,85.43,85.44,84.26,467.53K,-1.39%
6/28/2022,83.19,85.61,85.94,83.14,668.39K,-1.49%
6/29/2022,83.41,83.63,83.66,82.5,535.86K,0.26%
6/30/2022,81.77,81.42,82.08,79.96,681.70K,-1.97%
7/1/2022,81.68,80.52,81.88,80.37,559.72K,-0.11%
7/5/2022,80.95,79.64,81.02,79.05,789.75K,-0.89%
7/6/2022,80.33,81.09,81.09,79.96,667.42K,-0.77%
7/7/2022,83.51,81.68,83.73,81.68,650.59K,3.96%
7/8/2022,82.58,82.43,82.96,81.75,521.48K,-1.11%
7/11/2022,81.99,82.33,82.74,81.83,485.58K,-0.71%
7/12/2022,82.05,81.77,82.97,81.72,415.69K,0.07%
7/13/2022,81.52,81.01,81.76,80.23,500.56K,-0.65%
7/14/2022,81.1,80.55,81.31,79.36,501.06K,-0.52%
7/15/2022,82.15,81.51,82.21,80.96,461.55K,1.29%
7/18/2022,82.21,82.26,83.5,82.05,623.68K,0.07%
7/19/2022,85.02,83.7,85.18,83.7,544.94K,3.42%
7/20/2022,86.04,86.16,86.6,85.58,461.32K,1.20%
7/21/2022,87.26,85.93,87.28,85.71,366.68K,1.42%
7/22/2022,86.96,87.94,88.25,86.62,423.42K,-0.34%
7/25/2022,85.49,86.07,86.07,85.03,599.75K,-1.69%
7/26/2022,85.27,85.44,85.75,85.05,319.87K,-0.26%
7/27/2022,86.66,85.27,87.09,85.15,509.47K,1.63%
7/28/2022,87.56,86.25,87.75,86,539.24K,1.04%
7/29/2022,85.39,83.92,85.8,83.92,1.71M,-2.48%
8/1/2022,86.08,85.24,86.69,84.52,1.68M,0.81%
8/2/2022,85.29,85.68,86.65,85.28,1.47M,-0.92%
8/3/2022,87.14,86.36,87.44,86.24,1.52M,2.17%
8/4/2022,85.95,86.01,86.62,85.27,1.03M,-1.37%
8/5/2022,86.32,86.07,87.24,85.95,816.44K,0.43%
8/8/2022,84.83,86.99,87.02,84.56,771.09K,-1.73%
8/9/2022,83.52,84.14,84.37,83.01,604.09K,-1.54%
8/10/2022,85.33,84.51,85.59,84.44,611.12K,2.17%
8/11/2022,85.82,85.99,86.66,85.43,683.48K,0.57%
8/12/2022,86.8,86.17,86.82,85.87,386.65K,1.14%
8/15/2022,86.92,86.77,87.26,86.48,342.96K,0.14%
8/16/2022,86.11,86.13,86.49,85.27,489.75K,-0.93%
8/17/2022,87.16,87.15,87.88,86.45,642.17K,1.22%
8/18/2022,86.88,86.54,87.4,86.54,352.91K,-0.32%
8/19/2022,86.73,87.15,87.38,86.31,599.93K,-0.17%
8/22/2022,85.23,86.22,86.23,85.01,695.66K,-1.73%
8/23/2022,84.02,84.22,85.03,83.57,420.32K,-1.42%
8/24/2022,84.16,83.5,84.57,83.5,425.45K,0.17%
8/25/2022,85.26,83.84,85.26,83.65,567.56K,1.31%
8/26/2022,81.71,84.84,85.01,81.6,907.87K,-4.16%
8/29/2022,81.34,81.04,81.95,80.88,563.86K,-0.45%
8/30/2022,80.74,82.1,82.22,80.45,459.32K,-0.74%
8/31/2022,79.35,80.78,80.92,79.33,646.80K,-1.72%
9/1/2022,78.88,79.05,79.18,78.04,521.35K,-0.59%
9/2/2022,77.23,78.31,78.86,76.92,506.62K,-2.09%
9/6/2022,75.37,76.22,76.34,75.04,642.12K,-2.41%
9/7/2022,74.5,73.45,74.73,73.05,844.00K,-1.15%
9/8/2022,74.19,74.57,74.91,73.59,923.02K,-0.42%
9/9/2022,75.38,75.12,75.68,75.06,510.68K,1.60%
9/12/2022,75.62,75.37,75.99,75.16,505.94K,0.32%
9/13/2022,72.01,74.03,74.03,71.95,588.44K,-4.77%
9/14/2022,72.04,72.13,72.54,71.51,516.21K,0.04%
9/15/2022,71.86,72.26,73.42,71.63,778.95K,-0.25%
9/16/2022,71.88,71.8,72.58,71.66,645.71K,0.03%
9/19/2022,72.48,71.32,72.55,71.22,588.74K,0.83%
9/20/2022,71.17,71.33,71.8,70.77,629.99K,-1.81%
9/21/2022,69.91,70.88,71.49,69.91,658.69K,-1.77%
9/22/2022,69.38,70.25,70.65,69.04,769.54K,-0.76%
9/23/2022,68.43,68.52,68.74,67.78,734.57K,-1.37%
9/26/2022,66.7,67.39,68.01,66.55,911.47K,-2.53%
9/27/2022,65.89,66.59,66.97,65.43,1.03M,-1.21%
9/28/2022,66.99,65.58,67.29,65.58,1.55M,1.67%
9/29/2022,65.07,65.95,66.05,64.5,856.71K,-2.87%
9/30/2022,64.05,64.34,65.43,63.93,924.11K,-1.57%
10/3/2022,66.16,65.46,66.5,65.3,1.75M,3.29%
10/4/2022,68.24,67.74,68.46,67.42,1.14M,3.14%
10/5/2022,67.61,67.22,68.05,66.71,635.08K,-0.92%
10/6/2022,67.41,67.94,68.39,67.21,859.65K,-0.30%
10/7/2022,66.41,67.48,67.93,66.19,804.58K,-1.48%
10/10/2022,65.62,66.31,66.41,65.04,743.26K,-1.19%
10/11/2022,64.17,64.97,65.27,63.91,884.99K,-2.21%
10/12/2022,63.17,63.49,63.82,63.09,786.68K,-1.56%
10/13/2022,65.17,61.79,65.69,61.72,948.37K,3.17%
10/14/2022,64.23,65.89,66.18,64.14,740.96K,-1.44%
10/17/2022,66.09,65.07,66.34,65.07,897.74K,2.90%
10/18/2022,65.27,65.82,65.95,64.7,952.59K,-1.24%
10/19/2022,64.63,64.86,65.57,64.28,725.25K,-0.98%
10/20/2022,64.73,64.71,65.94,64.45,512.44K,0.15%
10/21/2022,65.04,63.94,65.07,63.34,1.01M,0.48%
10/24/2022,65.14,64.91,65.36,64.1,926.85K,0.15%
10/25/2022,67.24,66.09,67.35,66.03,837.74K,3.22%
10/26/2022,67.32,66.85,68.18,66.77,719.50K,0.12%
10/27/2022,66.86,67.24,67.96,66.71,571.05K,-0.68%
10/28/2022,67.85,66.82,67.87,66.71,731.82K,1.48%
10/31/2022,67.47,67.18,67.67,66.67,1.01M,-0.56%
11/1/2022,74.01,70.6,74.39,70.57,3.49M,9.69%
11/2/2022,71.37,72.88,73.57,71.37,2.00M,-3.57%
11/3/2022,72.13,71.01,72.32,70.51,1.26M,1.06%
11/4/2022,74.59,73.55,75.5,73.5,1.40M,3.41%
11/7/2022,75.5,74.6,75.5,74.41,1.86M,1.22%
11/8/2022,76.81,76.7,78.84,76.16,1.60M,1.74%
11/9/2022,75.48,76.25,76.6,75.27,770.97K,-1.73%
11/10/2022,80.5,78.33,80.56,78.22,1.40M,6.65%
11/11/2022,83.09,82.4,83.19,81.59,1.14M,3.22%
11/14/2022,82.42,82.8,83.27,82.32,620.40K,-0.81%
11/15/2022,82.68,83.85,84.08,82.54,913.37K,0.32%
11/16/2022,81.14,81.65,81.65,80.87,851.38K,-1.86%
11/17/2022,80.83,79.46,80.88,79,608.64K,-0.38%
11/18/2022,80.39,80.92,81.09,80.1,371.97K,-0.54%
11/21/2022,79.09,79.13,79.72,78.94,720.93K,-1.62%
11/22/2022,81.24,80.84,81.34,80.5,625.20K,2.72%
11/23/2022,82.2,81.51,82.22,81.23,659.56K,1.18%
11/25/2022,82.89,82.78,83.78,82.78,416.86K,0.84%
11/28/2022,82.17,83.33,84.17,82,1.12M,-0.87%
11/29/2022,82.23,81.82,82.79,81.81,750.52K,0.07%
11/30/2022,83.07,81.1,83.09,80.3,937.80K,1.02%
12/1/2022,83.94,82.9,84.19,82.87,827.76K,1.05%
12/2/2022,82.79,82.76,83.09,81.91,706.35K,-1.37%
12/5/2022,81.61,81.82,82.6,81.36,1.05M,-1.43%
12/6/2022,79.47,80.89,80.89,78.93,718.57K,-2.62%
12/7/2022,79.04,79.14,79.39,78.67,480.77K,-0.54%
12/8/2022,79.19,78.43,79.39,77.89,1.03M,0.19%
12/9/2022,80.38,79.48,80.94,79.48,1.02M,1.50%
12/12/2022,80.18,80.05,80.19,79.5,894.02K,-0.25%
12/13/2022,80.99,82.3,83.05,80.53,776.99K,1.01%
12/14/2022,81.23,82.23,82.65,80.6,657.75K,0.30%
12/15/2022,78.67,80.38,80.65,78.46,625.57K,-3.15%
12/16/2022,78.37,78,78.9,77.86,618.73K,-0.38%
12/19/2022,77.69,78.31,78.6,77.37,994.46K,-0.87%
12/20/2022,77.5,77.47,78.29,77.26,785.92K,-0.24%
12/21/2022,77.42,77.5,77.7,77.02,627.57K,-0.10%
12/22/2022,76.77,77.05,77.05,76.2,684.33K,-0.84%
12/23/2022,76.94,76.93,77.21,76.18,617.97K,0.22%
12/27/2022,75.54,76.21,76.29,75.39,704.16K,-1.82%
12/28/2022,74.85,76.01,76.25,74.81,639.19K,-0.91%
12/29/2022,76.69,75.73,76.82,75.72,574.56K,2.46%
12/30/2022,76.28,75.57,76.32,75.43,413.70K,-0.53%
1/3/2023,76.65,77.15,77.68,76.39,660.63K,0.49%
